timestamp,activity,cluster
2013-12-01 00:00:00,7447.520227407491,0
2013-12-01 00:10:00,7217.528926537863,0
2013-12-01 00:20:00,7138.988305560825,0
2013-12-01 00:30:00,7258.002962858065,0
2013-12-01 00:40:00,6697.43440219462,0
2013-12-01 00:50:00,6466.059627686099,0
2013-12-01 01:00:00,6139.784530352263,0
2013-12-01 01:10:00,6014.843571133968,0
2013-12-01 01:20:00,5791.825628083063,0
2013-12-01 01:30:00,5669.748237348092,0
2013-12-01 01:40:00,5665.891154409956,0
2013-12-01 01:50:00,5363.1878239455655,0
2013-12-01 02:00:00,5229.144841271598,0
2013-12-01 02:10:00,4935.651074975044,0
2013-12-01 02:20:00,4774.424470430066,0
2013-12-01 02:30:00,4708.559925790952,0
2013-12-01 02:40:00,4415.329016639586,0
2013-12-01 02:50:00,4245.630430834157,0
2013-12-01 03:00:00,4264.93040969511,0
2013-12-01 03:10:00,4135.857575894329,0
2013-12-01 03:20:00,4049.4225741700006,0
2013-12-01 03:30:00,4035.09380851306,0
2013-12-01 03:40:00,3962.166433204651,0
2013-12-01 03:50:00,3797.348211009443,0
2013-12-01 04:00:00,3796.646743542066,0
2013-12-01 04:10:00,3859.2146090813967,0
2013-12-01 04:20:00,3805.766726904182,0
2013-12-01 04:30:00,3844.14815604782,0
2013-12-01 04:40:00,3717.9807534561555,0
2013-12-01 04:50:00,3671.1158245858396,0
2013-12-01 05:00:00,3684.6233011425365,0
2013-12-01 05:10:00,3701.2190828231405,0
2013-12-01 05:20:00,3692.1119664806706,0
2013-12-01 05:30:00,3689.0793987104407,0
2013-12-01 05:40:00,3696.3302490282367,0
2013-12-01 05:50:00,3654.476719458885,0
2013-12-01 06:00:00,3657.3206436809937,0
2013-12-01 06:10:00,3755.252628343417,0
2013-12-01 06:20:00,3854.794224763763,0
2013-12-01 06:30:00,3910.0712197706903,0
2013-12-01 06:40:00,3867.0498302474994,0
2013-12-01 06:50:00,3925.224342733134,0
2013-12-01 07:00:00,3962.8863632146567,0
2013-12-01 07:10:00,4128.160991325541,0
2013-12-01 07:20:00,4118.292787605687,0
2013-12-01 07:30:00,4344.856807986837,0
2013-12-01 07:40:00,4383.326178321583,0
2013-12-01 07:50:00,4460.567705183512,0
2013-12-01 08:00:00,5002.310928237907,0
2013-12-01 08:10:00,5077.965971776783,0
2013-12-01 08:20:00,5221.2163738793615,0
2013-12-01 08:30:00,5466.11945992538,0
2013-12-01 08:40:00,5683.165996135116,0
2013-12-01 08:50:00,5984.793344572084,0
2013-12-01 09:00:00,6276.0927660417665,0
2013-12-01 09:10:00,6456.594819963668,0
2013-12-01 09:20:00,6630.900677032248,0
2013-12-01 09:30:00,6972.132418515131,0
2013-12-01 09:40:00,7028.067263928528,0
2013-12-01 09:50:00,7259.166669301182,0
2013-12-01 10:00:00,7414.080686089461,0
2013-12-01 10:10:00,7567.351770201175,0
2013-12-01 10:20:00,8041.85862625546,0
2013-12-01 10:30:00,8001.954703983093,0
2013-12-01 10:40:00,8013.985880311567,0
2013-12-01 10:50:00,8308.85363972258,0
2013-12-01 11:00:00,8411.521996811285,0
2013-12-01 11:10:00,8444.926763952424,0
2013-12-01 11:20:00,8760.679881475982,0
2013-12-01 11:30:00,8861.344376506446,0
2013-12-01 11:40:00,8831.515631468952,0
2013-12-01 11:50:00,8924.632234277764,0
2013-12-01 12:00:00,8960.728659838736,0
2013-12-01 12:10:00,9224.539779720686,0
2013-12-01 12:20:00,9005.989860404772,0
2013-12-01 12:30:00,9077.481212169052,0
2013-12-01 12:40:00,9277.776335495999,0
2013-12-01 12:50:00,8899.237113047317,0
2013-12-01 13:00:00,8800.6350178084,0
2013-12-01 13:10:00,8831.88819678202,0
2013-12-01 13:20:00,8820.012598672554,0
2013-12-01 13:30:00,8986.778868553083,0
2013-12-01 13:40:00,8995.677121287634,0
2013-12-01 13:50:00,8986.179928734355,0
2013-12-01 14:00:00,8783.29928231443,0
2013-12-01 14:10:00,9047.680138703945,0
2013-12-01 14:20:00,9100.483878976742,0
2013-12-01 14:30:00,9191.1880653802,0
2013-12-01 14:40:00,9084.868325598993,0
2013-12-01 14:50:00,8881.998262494408,0
2013-12-01 15:00:00,8953.555803458661,0
2013-12-01 15:10:00,8927.698625449726,0
2013-12-01 15:20:00,8899.809150351224,0
2013-12-01 15:30:00,9066.365776180779,0
2013-12-01 15:40:00,8986.487544488351,0
2013-12-01 15:50:00,9479.644921333434,0
2013-12-01 16:00:00,9407.48806324744,0
2013-12-01 16:10:00,9523.119254452658,0
2013-12-01 16:20:00,9397.262159658076,0
2013-12-01 16:30:00,9475.674186650753,0
2013-12-01 16:40:00,9286.7516567658,0
2013-12-01 16:50:00,9661.963063146719,0
2013-12-01 17:00:00,9422.90567774124,0
2013-12-01 17:10:00,9388.156275768273,0
2013-12-01 17:20:00,9824.090438801304,0
2013-12-01 17:30:00,9438.134569188594,0
2013-12-01 17:40:00,9573.468799765193,0
2013-12-01 17:50:00,9977.482909052196,0
2013-12-01 18:00:00,9768.880540586788,0
2013-12-01 18:10:00,9564.786917755726,0
2013-12-01 18:20:00,9620.246971201066,0
2013-12-01 18:30:00,9668.396913241491,0
2013-12-01 18:40:00,9745.28558088864,0
2013-12-01 18:50:00,9482.684793410577,0
2013-12-01 19:00:00,9116.746647641681,0
2013-12-01 19:10:00,9250.329958318542,0
2013-12-01 19:20:00,9579.993374716147,0
2013-12-01 19:30:00,9526.594745387878,0
2013-12-01 19:40:00,9241.270873504933,0
2013-12-01 19:50:00,8946.996651709671,0
2013-12-01 20:00:00,8914.236777223148,0
2013-12-01 20:10:00,8811.218728681853,0
2013-12-01 20:20:00,9050.980269614662,0
2013-12-01 20:30:00,8780.151912660114,0
2013-12-01 20:40:00,8837.508818724858,0
2013-12-01 20:50:00,8533.499970315424,0
2013-12-01 21:00:00,8616.529348687907,0
2013-12-01 21:10:00,8584.3321031192,0
2013-12-01 21:20:00,8156.522587851882,0
2013-12-01 21:30:00,8230.540190881822,0
2013-12-01 21:40:00,8140.399719785017,0
2013-12-01 21:50:00,8121.129688196254,0
2013-12-01 22:00:00,7786.121793359672,0
2013-12-01 22:10:00,7923.130002689461,0
2013-12-01 22:20:00,7822.291312693931,0
2013-12-01 22:30:00,7587.0612718406355,0
2013-12-01 22:40:00,7385.1904834074185,0
2013-12-01 22:50:00,7500.633752864138,0
2013-12-01 23:00:00,7135.30742744966,0
2013-12-01 23:10:00,6844.270467311934,0
2013-12-01 23:20:00,6700.186690814027,0
2013-12-01 23:30:00,6457.612556643782,0
2013-12-01 23:40:00,6285.7491312441225,0
2013-12-01 23:50:00,6086.960693876947,0
2013-12-02 00:00:00,6134.019220354791,0
2013-12-02 00:10:00,5859.937396705331,0
2013-12-02 00:20:00,5603.885998013881,0
2013-12-02 00:30:00,5606.088640747953,0
2013-12-02 00:40:00,5308.0584172080025,0
2013-12-02 00:50:00,5212.911712544548,0
2013-12-02 01:00:00,5135.713974553068,0
2013-12-02 01:10:00,4967.456642971823,0
2013-12-02 01:20:00,4885.8409330467775,0
2013-12-02 01:30:00,4792.188186467427,0
2013-12-02 01:40:00,4656.51440865614,0
2013-12-02 01:50:00,4462.619832148986,0
2013-12-02 02:00:00,4543.322638149568,0
2013-12-02 02:10:00,4494.321836910879,0
2013-12-02 02:20:00,4394.728934044287,0
2013-12-02 02:30:00,4328.63149850617,0
2013-12-02 02:40:00,4199.568146571828,0
2013-12-02 02:50:00,4181.206790363996,0
2013-12-02 03:00:00,4100.862380563393,0
2013-12-02 03:10:00,3981.761236496427,0
2013-12-02 03:20:00,3861.344246870924,0
2013-12-02 03:30:00,3932.4102224693784,0
2013-12-02 03:40:00,4018.489202999762,0
2013-12-02 03:50:00,3935.814565195083,0
2013-12-02 04:00:00,3959.8255410116208,0
2013-12-02 04:10:00,3817.405232155879,0
2013-12-02 04:20:00,3776.327268487893,0
2013-12-02 04:30:00,3852.409728202752,0
2013-12-02 04:40:00,3861.6623455351432,0
2013-12-02 04:50:00,3869.2730637144073,0
2013-12-02 05:00:00,3865.4610281456644,0
2013-12-02 05:10:00,3884.01576956405,0
2013-12-02 05:20:00,3861.156309864169,0
2013-12-02 05:30:00,3980.5076201733627,0
2013-12-02 05:40:00,4063.0770935569244,0
2013-12-02 05:50:00,4023.3974791712744,0
2013-12-02 06:00:00,4157.51047209248,0
2013-12-02 06:10:00,4281.721681431073,0
2013-12-02 06:20:00,4404.010156625677,0
2013-12-02 06:30:00,4668.8710042038365,0
2013-12-02 06:40:00,4983.0305097985,0
2013-12-02 06:50:00,5348.010879493203,0
2013-12-02 07:00:00,5756.732869952237,0
2013-12-02 07:10:00,6260.544573619306,0
2013-12-02 07:20:00,6468.302756917338,0
2013-12-02 07:30:00,6904.273988417375,0
2013-12-02 07:40:00,7155.612915276513,0
2013-12-02 07:50:00,7367.704253830226,0
2013-12-02 08:00:00,7718.800707556916,0
2013-12-02 08:10:00,7964.335161819931,0
2013-12-02 08:20:00,8149.347956168185,0
2013-12-02 08:30:00,8207.908199911297,0
2013-12-02 08:40:00,8420.967643290736,0
2013-12-02 08:50:00,8472.638086914272,0
2013-12-02 09:00:00,8527.457748060464,0
2013-12-02 09:10:00,8588.091855062306,0
2013-12-02 09:20:00,8555.790707095912,0
2013-12-02 09:30:00,8566.364965729352,0
2013-12-02 09:40:00,8575.427905531958,0
2013-12-02 09:50:00,8382.093791679737,0
2013-12-02 10:00:00,8693.217747871786,0
2013-12-02 10:10:00,8609.878873820502,0
2013-12-02 10:20:00,8603.532166853947,0
2013-12-02 10:30:00,8781.490352714707,0
2013-12-02 10:40:00,8730.010779341359,0
2013-12-02 10:50:00,8838.84628605059,0
2013-12-02 11:00:00,8844.11668252312,0
2013-12-02 11:10:00,8890.761925505445,0
2013-12-02 11:20:00,8659.703531247505,0
2013-12-02 11:30:00,8652.802740268162,0
2013-12-02 11:40:00,8752.576213765691,0
2013-12-02 11:50:00,8857.966731739381,0
2013-12-02 12:00:00,8841.576153510106,0
2013-12-02 12:10:00,8865.945956417445,0
2013-12-02 12:20:00,8803.032988515159,0
2013-12-02 12:30:00,9083.776861169135,0
2013-12-02 12:40:00,9138.615278168325,0
2013-12-02 12:50:00,9017.73426759202,0
2013-12-02 13:00:00,9117.661705690549,0
2013-12-02 13:10:00,8969.35453184525,0
2013-12-02 13:20:00,9020.63959290602,0
2013-12-02 13:30:00,9261.532896600434,0
2013-12-02 13:40:00,9423.058353773386,0
2013-12-02 13:50:00,9556.59902369016,0
2013-12-02 14:00:00,9527.627880094607,0
2013-12-02 14:10:00,9044.131837116201,0
2013-12-02 14:20:00,9226.446094785078,0
2013-12-02 14:30:00,9138.696772739666,0
2013-12-02 14:40:00,9153.971517969872,0
2013-12-02 14:50:00,9213.612227424077,0
2013-12-02 15:00:00,9312.494438166157,0
2013-12-02 15:10:00,9340.266099778124,0
2013-12-02 15:20:00,9237.32521777278,0
2013-12-02 15:30:00,9424.910347464715,0
2013-12-02 15:40:00,9321.884826655687,0
2013-12-02 15:50:00,9590.493190160905,0
2013-12-02 16:00:00,9587.705854091673,0
2013-12-02 16:10:00,9427.378378549467,0
2013-12-02 16:20:00,9507.639924848952,0
2013-12-02 16:30:00,9615.55391928009,0
2013-12-02 16:40:00,9889.775790324571,0
2013-12-02 16:50:00,9973.942780540427,0
2013-12-02 17:00:00,10098.626249746156,0
2013-12-02 17:10:00,10280.697290289381,0
2013-12-02 17:20:00,10137.53361650043,0
2013-12-02 17:30:00,10115.87624648612,0
2013-12-02 17:40:00,10305.76482936324,0
