timestamp,activity,cluster
2013-12-01 00:00:00,8415.336113072737,1
2013-12-01 00:10:00,8407.850316720169,1
2013-12-01 00:20:00,8050.266697040619,1
2013-12-01 00:30:00,7768.460930017101,1
2013-12-01 00:40:00,7728.380315240215,1
2013-12-01 00:50:00,7592.669026763791,1
2013-12-01 01:00:00,7362.375367026624,1
2013-12-01 01:10:00,7108.097106447224,1
2013-12-01 01:20:00,6767.051418629373,1
2013-12-01 01:30:00,6830.217129899791,1
2013-12-01 01:40:00,6587.454832594084,1
2013-12-01 01:50:00,6425.411299520918,1
2013-12-01 02:00:00,6402.972851594906,1
2013-12-01 02:10:00,5709.853665268398,1
2013-12-01 02:20:00,5591.5089252086855,1
2013-12-01 02:30:00,5576.6268615683875,1
2013-12-01 02:40:00,5173.701070866117,1
2013-12-01 02:50:00,5198.969494121262,1
2013-12-01 03:00:00,5156.890009218719,1
2013-12-01 03:10:00,5048.837648993792,1
2013-12-01 03:20:00,5191.241394541301,1
2013-12-01 03:30:00,5021.726669895213,1
2013-12-01 03:40:00,4875.302933879929,1
2013-12-01 03:50:00,4756.547481512604,1
2013-12-01 04:00:00,4769.321941320722,1
2013-12-01 04:10:00,4826.255638059689,1
2013-12-01 04:20:00,4650.543092436072,1
2013-12-01 04:30:00,4804.062339253772,1
2013-12-01 04:40:00,4592.085377997992,1
2013-12-01 04:50:00,4557.684877316269,1
2013-12-01 05:00:00,4563.258777670395,1
2013-12-01 05:10:00,4609.692197714673,1
2013-12-01 05:20:00,4686.635478781038,1
2013-12-01 05:30:00,4604.907489953297,1
2013-12-01 05:40:00,4502.400214512519,1
2013-12-01 05:50:00,4451.71192307322,1
2013-12-01 06:00:00,4644.869075282578,1
2013-12-01 06:10:00,4791.4303050388435,1
2013-12-01 06:20:00,4775.186680694117,1
2013-12-01 06:30:00,4732.027074488118,1
2013-12-01 06:40:00,4797.75094843679,1
2013-12-01 06:50:00,4644.802431919077,1
2013-12-01 07:00:00,4918.9482930448075,1
2013-12-01 07:10:00,4960.192772905907,1
2013-12-01 07:20:00,5174.206222287555,1
2013-12-01 07:30:00,5413.91416637578,1
2013-12-01 07:40:00,5332.290422232447,1
2013-12-01 07:50:00,5479.239028777565,1
2013-12-01 08:00:00,6068.743252491777,1
2013-12-01 08:10:00,6244.554257632383,1
2013-12-01 08:20:00,6292.741934265691,1
2013-12-01 08:30:00,6530.669375571024,1
2013-12-01 08:40:00,6793.766228974057,1
